classification_key,source_row_id,field,campaign_raw,campaign_canonical,campaign_start_year,campaign_code,well_raw,well_canonical,mapping_method,mapping_confidence,mapping_source,l0_id,l0_desc,l1_id,l1_desc,l2_id,l2_desc,l3_id,l3_desc,l4_id,l4_desc,l5_id,l5_desc,wbs_family_tag,family_group_key,classification,driver_family,budget_usd,release_usd,released_usd,committed_usd,actual_usd,source_sheet,source_workbook,source_field_campaign_year
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070212-D245401,c8f23c3a5a003358,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-301010702-D245401,E540-30101070212-D245401,"Cement, Cementing & Pump Fees","Cement, Cementing & Pump Fees",cement_cementing_pump_fees,well_tied,well_scope,0,0,0,0,485092.210000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070211-D245401,88c857f7a503c8d8,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-301010702-D245401,E540-30101070211-D245401,Casing Installation,Casing Installation,casing_installation,well_tied,well_scope,0,0,0,0,48247.530000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070210-D245401,95358c5126005455,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-301010702-D245401,E540-30101070210-D245401,Directional Drilling & Surveys,Directional Drilling & Surveys,directional_drilling_surveys,well_tied,well_scope,0,0,0,0,276141.510000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070209-D245401,07dab00784cd51eb,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-301010702-D245401,E540-30101070209-D245401,Equipment Rental,Equipment Rental,equipment_rental,well_tied,well_scope,0,0,0,0,236707.600000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070208-D245401,8f2365f3a9515d53,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-301010702-D245401,E540-30101070208-D245401,"Bits, Reamer and Core heads","Bits, Reamer and Core heads",bits_reamer_and_core_heads,well_tied,well_scope,0,0,0,0,172456.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070207-D245401,62d31ae6f32193d0,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-301010702-D245401,E540-30101070207-D245401,"Mud, Chemical and Engineering Service","Mud, Chemical and Engineering Service",mud_chemical_and_engineering_service,well_tied,well_scope,0,0,0,0,297688.500000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070205-D245401,fa29344884181bc2,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-301010702-D245401,E540-30101070205-D245401,Contract Rig,Contract Rig,contract_rig,well_tied,well_scope,0,0,0,0,337932.780000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070204-D245401,00a8449f618eb29b,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-301010702-D245401,E540-30101070204-D245401,Service Lines & Communication,Service Lines & Communication,service_lines_communication,well_tied,well_scope,0,0,0,0,795.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010701-D245401|E540-30101070160-D245401,9e5c3477bea1068b,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010701-D245401,E540-301010701-D245401,E540-30101070160-D245401,Consumables,Consumables,consumables,well_tied,well_scope,0,0,0,0,589.920000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076193-D245401,51ae5993d29324ed,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010761-D245401,E540-301010761-D245401,E540-30101076193-D245401,Asset Transfer,Asset Transfer,asset_transfer,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076118-D245401,b56ef7663a3e55d8,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010761-D245401,E540-301010761-D245401,E540-30101076118-D245401,Fuel & Lubricants,Fuel & Lubricants,fuel_lubricants,well_tied,well_scope,0,0,0,0,100429.120000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076162-D245401,5c117e6a89d13c37,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010761-D245401,E540-301010761-D245401,E540-30101076162-D245401,Casing Repair & Modif,Casing Repair & Modif,casing_repair_modif,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076102-D245401,bc4fc48442b24001,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010761-D245401,E540-301010761-D245401,E540-30101076102-D245401,Well Equipment Surface,Well Equipment Surface,well_equipment_surface,well_tied,well_scope,0,0,0,0,71550.580000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076101-D245401,88188ab837bf0041,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010107-D245401,E540-3010107-D245401,E540-301010761-D245401,E540-301010761-D245401,E540-30101076101-D245401,Casing,Casing,casing,well_tied,well_scope,0,0,0,0,435335.470000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060245-D245401,041d9d7730f9e6b8,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060245-D245401,Drilling Rig O&M,Drilling Rig O&M,drilling_rig_o_m,well_tied,well_scope,0,0,0,0,553353.440000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060224-D245401,fe15432a4032f767,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060224-D245401,Explosive Handling & Permitting,Explosive Handling & Permitting,explosive_handling_permitting,well_tied,well_scope,0,0,0,0,5122.930000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060298-D245401,559ba470408b5a86,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060298-D245401,API non API Machine Shop Service,API non API Machine Shop Service,api_non_api_machine_shop_service,well_tied,well_scope,0,0,0,0,15034.320000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060297-D245401,f0f0a7f5401ce76d,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060297-D245401,Welding Service,Welding Service,welding_service,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060296-D245401,d8af77df9d546792,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060296-D245401,Vehicle Inspection,Vehicle Inspection,vehicle_inspection,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060295-D245401,85b46a935e01bd3c,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060295-D245401,Rig Inspection,Rig Inspection,rig_inspection,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060294-D245401,c3bcaf5d73066023,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060294-D245401,NDT Inspection,NDT Inspection,ndt_inspection,well_tied,well_scope,0,0,0,0,19673.310000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060220-D245401,feed89960d1bde66,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060220-D245401,"Drilling Safety, Health & Environment","Drilling Safety, Health & Environment",drilling_safety_health_environment,well_tied,well_scope,0,0,0,0,6928.950000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060217-D245401,8f6b513b8d4db59f,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060217-D245401,Other Transportation,Other Transportation,other_transportation,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060216-D245401,f22bd754897466a4,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060216-D245401,Land Transportation,Land Transportation,land_transportation,well_tied,well_scope,0,0,0,0,112627.870000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060215-D245401,af865c1959f28961,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060215-D245401,Supervision,Supervision,supervision,well_tied,well_scope,0,0,0,0,33542.530000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060214-D245401,26832665a010e0b2,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060214-D245401,Open Hole Electrical Logging Service,Open Hole Electrical Logging Service,open_hole_electrical_logging_service,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060213-D245401,922de604f23f744f,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060213-D245401,Mud Logging Service,Mud Logging Service,mud_logging_service,well_tied,well_scope,0,0,0,0,43000.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060247-D245401,0e3d38415101c5ad,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060247-D245401,Coring,Coring,coring,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060212-D245401,0bee126540612d71,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060212-D245401,"Cement, Cementing & Pump Fees","Cement, Cementing & Pump Fees",cement_cementing_pump_fees,well_tied,well_scope,0,0,0,0,484916.720000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060211-D245401,794267222bf307e5,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060211-D245401,Casing Installation,Casing Installation,casing_installation,well_tied,well_scope,0,0,0,0,47547.440000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060210-D245401,3bdbcc6ff9570c73,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060210-D245401,Directional Drilling & Surveys,Directional Drilling & Surveys,directional_drilling_surveys,well_tied,well_scope,0,0,0,0,280036.510000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060209-D245401,96f480bd9fde8c35,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060209-D245401,Equipment Rental,Equipment Rental,equipment_rental,well_tied,well_scope,0,0,0,0,251905.600000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060208-D245401,a30296788d0225bf,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060208-D245401,"Bits, Reamer and Core heads","Bits, Reamer and Core heads",bits_reamer_and_core_heads,well_tied,well_scope,0,0,0,0,76071.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060207-D245401,d5d251d42368d593,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060207-D245401,"Mud, Chemical and Engineering Service","Mud, Chemical and Engineering Service",mud_chemical_and_engineering_service,well_tied,well_scope,0,0,0,0,258317.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060205-D245401,64050153e586f2ef,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060205-D245401,Contract Rig,Contract Rig,contract_rig,well_tied,well_scope,0,0,0,0,586102.570000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060204-D245401,ad2b7f75677cff53,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30101-D245401,E540-30101-D245401,E540-3010106-D245401,E540-3010106-D245401,E540-301010602-D245401,E540-301010602-D245401,E540-30101060204-D245401,Service Lines & Communication,Service Lines & Communication,service_lines_communication,well_tied,well_scope,0,0,0,0,850.500000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
