classification_key,field,wbs_code_lv5,wbs_lvl5,wbs_family_tag,example_wbs_label,supporting_cost_total,estimation_class,driver_family,well_estimation_use,campaign_estimation_use,approval_status,approval_basis,approval_notes
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060204-D245401,SALAK,E540-30101060204-D245401,E540-30101060204-D245401,Service Lines & Communication,Service Lines & Comm AWI 3-9,850.500000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060205-D245401,SALAK,E540-30101060205-D245401,E540-30101060205-D245401,Contract Rig,Contract Rig AWI 3-9,586102.570000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060207-D245401,SALAK,E540-30101060207-D245401,E540-30101060207-D245401,"Mud, Chemical and Engineering Service","Mud, Chemical and Eng Serv AWI 3-9",258317.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060208-D245401,SALAK,E540-30101060208-D245401,E540-30101060208-D245401,"Bits, Reamer and Core heads","Bits, Reamer and Core heads AWI 3-9",76071.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060209-D245401,SALAK,E540-30101060209-D245401,E540-30101060209-D245401,Equipment Rental,Equipment Rental AWI 3-9,251905.600000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060210-D245401,SALAK,E540-30101060210-D245401,E540-30101060210-D245401,Directional Drilling & Surveys,Directional Drilling & Surveys AWI 3-9,280036.510000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060211-D245401,SALAK,E540-30101060211-D245401,E540-30101060211-D245401,Casing Installation,Casing Installation AWI 3-9,47547.440000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060212-D245401,SALAK,E540-30101060212-D245401,E540-30101060212-D245401,"Cement, Cementing & Pump Fees","Cement, Cementing & Pump Fees AWI 3-9",484916.720000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060213-D245401,SALAK,E540-30101060213-D245401,E540-30101060213-D245401,Mud Logging Service,Mud Logging Service AWI 3-9,43000.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060214-D245401,SALAK,E540-30101060214-D245401,E540-30101060214-D245401,Open Hole Electrical Logging Service,Open Hole Electrical Logging Serv AWI 3- AWI 3-9,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060215-D245401,SALAK,E540-30101060215-D245401,E540-30101060215-D245401,Supervision,Supervision AWI 3-9,33542.530000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060216-D245401,SALAK,E540-30101060216-D245401,E540-30101060216-D245401,Land Transportation,Land Transportation AWI 3-9,112627.870000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060217-D245401,SALAK,E540-30101060217-D245401,E540-30101060217-D245401,Other Transportation,Other Transportation AWI 3-9,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060220-D245401,SALAK,E540-30101060220-D245401,E540-30101060220-D245401,"Drilling Safety, Health & Environment","Drilling Safety, Health & Enviro AWI 3-9",6928.950000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060224-D245401,SALAK,E540-30101060224-D245401,E540-30101060224-D245401,Explosive Handling & Permitting,Explosive Handling & Permittingting AWI 3-9,5122.930000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060245-D245401,SALAK,E540-30101060245-D245401,E540-30101060245-D245401,Drilling Rig O&M,Drilling Rig O&M AWI 3-9,553353.440000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060247-D245401,SALAK,E540-30101060247-D245401,E540-30101060247-D245401,Coring,Coring AWI 3-9,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060294-D245401,SALAK,E540-30101060294-D245401,E540-30101060294-D245401,NDT Inspection,NDT Inspection AWI 3-9,19673.310000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060295-D245401,SALAK,E540-30101060295-D245401,E540-30101060295-D245401,Rig Inspection,Rig Inspection AWI 3-9,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060296-D245401,SALAK,E540-30101060296-D245401,E540-30101060296-D245401,Vehicle Inspection,Vehicle Inspection AWI 3-9,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060297-D245401,SALAK,E540-30101060297-D245401,E540-30101060297-D245401,Welding Service,Welding Services AWI 3-9,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010602-D245401|E540-30101060298-D245401,SALAK,E540-30101060298-D245401,E540-30101060298-D245401,API non API Machine Shop Service,API non API Machine Shop Serv AWI 3-9,15034.320000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010661-D245401|E540-30101066101-D245401,SALAK,E540-30101066101-D245401,E540-30101066101-D245401,Casing,Casing AWI 3-9,592905.890000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010661-D245401|E540-30101066102-D245401,SALAK,E540-30101066102-D245401,E540-30101066102-D245401,Well Equipment Surface,Well Equip. Surface AWI 3-9,56322.380000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010661-D245401|E540-30101066118-D245401,SALAK,E540-30101066118-D245401,E540-30101066118-D245401,Fuel & Lubricants,Fuel & Lubricants AWI 3-9,239039.650000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010661-D245401|E540-30101066162-D245401,SALAK,E540-30101066162-D245401,E540-30101066162-D245401,Casing Repair & Modif,Casing Repair & Modif AWI 3-9,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010106-D245401|E540-301010661-D245401|E540-30101066193-D245401,SALAK,E540-30101066193-D245401,E540-30101066193-D245401,Asset Transfer,Asset Transfer AWI 3-9,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010701-D245401|E540-30101070160-D245401,SALAK,E540-30101070160-D245401,E540-30101070160-D245401,Consumables,Consumables AWI 21-8,589.920000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070204-D245401,SALAK,E540-30101070204-D245401,E540-30101070204-D245401,Service Lines & Communication,Service Lines & Comm AWI 21-8,795.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070205-D245401,SALAK,E540-30101070205-D245401,E540-30101070205-D245401,Contract Rig,Contract Rig AWI 21-8,337932.780000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070207-D245401,SALAK,E540-30101070207-D245401,E540-30101070207-D245401,"Mud, Chemical and Engineering Service","Mud, Chemical and Eng Serv AWI 21-8",297688.500000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070208-D245401,SALAK,E540-30101070208-D245401,E540-30101070208-D245401,"Bits, Reamer and Core heads","Bits, Reamer and Core heads AWI 21-8",172456.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070209-D245401,SALAK,E540-30101070209-D245401,E540-30101070209-D245401,Equipment Rental,Equipment Rental AWI 21-8,236707.600000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070210-D245401,SALAK,E540-30101070210-D245401,E540-30101070210-D245401,Directional Drilling & Surveys,Directional Drilling & Surveys AWI 21-8,276141.510000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070211-D245401,SALAK,E540-30101070211-D245401,E540-30101070211-D245401,Casing Installation,Casing Installation AWI 21-8,48247.530000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070212-D245401,SALAK,E540-30101070212-D245401,E540-30101070212-D245401,"Cement, Cementing & Pump Fees","Cement, Cementing & Pump Fees AWI 21-8",485092.210000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070213-D245401,SALAK,E540-30101070213-D245401,E540-30101070213-D245401,Mud Logging Service,Mud Logging Service AWI 21-8,31400.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070214-D245401,SALAK,E540-30101070214-D245401,E540-30101070214-D245401,Open Hole Electrical Logging Service,Open Hole Electrical Logging Serv AWI 21 AWI 21-8,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070215-D245401,SALAK,E540-30101070215-D245401,E540-30101070215-D245401,Supervision,Supervision AWI 21-8,70968.660000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070216-D245401,SALAK,E540-30101070216-D245401,E540-30101070216-D245401,Land Transportation,Land Transportation AWI 21-8,138436.380000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070217-D245401,SALAK,E540-30101070217-D245401,E540-30101070217-D245401,Other Transportation,Other Transportation AWI 21-8,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070220-D245401,SALAK,E540-30101070220-D245401,E540-30101070220-D245401,"Drilling Safety, Health & Environment","Drilling Safety, Health & Enviro AWI 21- AWI 21-8",7386.960000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070224-D245401,SALAK,E540-30101070224-D245401,E540-30101070224-D245401,Explosive Handling & Permitting,Explosive Handling & Permittingting AWI 21-8,5235.620000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070245-D245401,SALAK,E540-30101070245-D245401,E540-30101070245-D245401,Drilling Rig O&M,Drilling Rig O&M AWI 21-8,395934.560000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070247-D245401,SALAK,E540-30101070247-D245401,E540-30101070247-D245401,Coring,Coring AWI 21-8,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070294-D245401,SALAK,E540-30101070294-D245401,E540-30101070294-D245401,NDT Inspection,NDT Inspection AWI 21-8,32818.090000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070295-D245401,SALAK,E540-30101070295-D245401,E540-30101070295-D245401,Rig Inspection,Rig Inspection AWI 21-8,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070296-D245401,SALAK,E540-30101070296-D245401,E540-30101070296-D245401,Vehicle Inspection,Vehicle Inspection AWI 21-8,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070297-D245401,SALAK,E540-30101070297-D245401,E540-30101070297-D245401,Welding Service,Welding Services AWI 21-8,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010702-D245401|E540-30101070298-D245401,SALAK,E540-30101070298-D245401,E540-30101070298-D245401,API non API Machine Shop Service,API non API Machine Shop Serv AWI 21-8,42179.350000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076101-D245401,SALAK,E540-30101076101-D245401,E540-30101076101-D245401,Casing,Casing AWI 21-8,435335.470000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076102-D245401,SALAK,E540-30101076102-D245401,E540-30101076102-D245401,Well Equipment Surface,Well Equip. Surface AWI 21-8,71550.580000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076118-D245401,SALAK,E540-30101076118-D245401,E540-30101076118-D245401,Fuel & Lubricants,Fuel & Lubricants AWI 21-8,100429.120000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076162-D245401,SALAK,E540-30101076162-D245401,E540-30101076162-D245401,Casing Repair & Modif,Casing Repair & Modif AWI 21-8,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010107-D245401|E540-301010761-D245401|E540-30101076193-D245401,SALAK,E540-30101076193-D245401,E540-30101076193-D245401,Asset Transfer,Asset Transfer AWI 21-8,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010801-D245401|E540-30101080160-D245401,SALAK,E540-30101080160-D245401,E540-30101080160-D245401,Consumables,Consumables AWI 23-2,576.420000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080204-D245401,SALAK,E540-30101080204-D245401,E540-30101080204-D245401,Service Lines & Communication,Service Lines & Comm AWI 23-2,1095.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080205-D245401,SALAK,E540-30101080205-D245401,E540-30101080205-D245401,Contract Rig,Contract Rig AWI 23-2,441013.530000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080207-D245401,SALAK,E540-30101080207-D245401,E540-30101080207-D245401,"Mud, Chemical and Engineering Service","Mud, Chemical and Eng Serv AWI 23-2",410447.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080208-D245401,SALAK,E540-30101080208-D245401,E540-30101080208-D245401,"Bits, Reamer and Core heads","Bits, Reamer and Core heads AWI 23-2",241956.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080209-D245401,SALAK,E540-30101080209-D245401,E540-30101080209-D245401,Equipment Rental,Equipment Rental AWI 23-2,286869.750000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080210-D245401,SALAK,E540-30101080210-D245401,E540-30101080210-D245401,Directional Drilling & Surveys,Directional Drilling & Surveys AWI 23-2,305864.510000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080211-D245401,SALAK,E540-30101080211-D245401,E540-30101080211-D245401,Casing Installation,Casing Installation AWI 23-2,65679.520000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080212-D245401,SALAK,E540-30101080212-D245401,E540-30101080212-D245401,"Cement, Cementing & Pump Fees","Cement, Cementing & Pump Fees AWI 23-2",556572.630000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080213-D245401,SALAK,E540-30101080213-D245401,E540-30101080213-D245401,Mud Logging Service,Mud Logging Service AWI 23-2,45900.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080214-D245401,SALAK,E540-30101080214-D245401,E540-30101080214-D245401,Open Hole Electrical Logging Service,Open Hole Electrical Logging Serv AWI 23 AWI 23-2,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080215-D245401,SALAK,E540-30101080215-D245401,E540-30101080215-D245401,Supervision,Supervision AWI 23-2,56306.360000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080216-D245401,SALAK,E540-30101080216-D245401,E540-30101080216-D245401,Land Transportation,Land Transportation AWI 23-2,74352.560000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080217-D245401,SALAK,E540-30101080217-D245401,E540-30101080217-D245401,Other Transportation,Other Transportation AWI 23-2,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080220-D245401,SALAK,E540-30101080220-D245401,E540-30101080220-D245401,"Drilling Safety, Health & Environment","Drilling Safety, Health & Enviro AWI 23- AWI 23-2",9851.290000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080224-D245401,SALAK,E540-30101080224-D245401,E540-30101080224-D245401,Explosive Handling & Permitting,Explosive Handling & Permittingting AWI 23-2,5090.540000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080245-D245401,SALAK,E540-30101080245-D245401,E540-30101080245-D245401,Drilling Rig O&M,Drilling Rig O&M AWI 23-2,535788.290000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080247-D245401,SALAK,E540-30101080247-D245401,E540-30101080247-D245401,Coring,Coring AWI 23-2,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080294-D245401,SALAK,E540-30101080294-D245401,E540-30101080294-D245401,NDT Inspection,NDT Inspection AWI 23-2,12618.120000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080295-D245401,SALAK,E540-30101080295-D245401,E540-30101080295-D245401,Rig Inspection,Rig Inspection AWI 23-2,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080296-D245401,SALAK,E540-30101080296-D245401,E540-30101080296-D245401,Vehicle Inspection,Vehicle Inspection AWI 23-2,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080297-D245401,SALAK,E540-30101080297-D245401,E540-30101080297-D245401,Welding Service,Welding Services AWI 23-2,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010802-D245401|E540-30101080298-D245401,SALAK,E540-30101080298-D245401,E540-30101080298-D245401,API non API Machine Shop Service,API non API Machine Shop Serv AWI 23-2,34147.780000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010861-D245401|E540-30101086101-D245401,SALAK,E540-30101086101-D245401,E540-30101086101-D245401,Casing,Casing AWI 23-2,965451.400000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010861-D245401|E540-30101086102-D245401,SALAK,E540-30101086102-D245401,E540-30101086102-D245401,Well Equipment Surface,Well Equip. Surface AWI 23-2,76400.290000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010108-D245401|E540-301010861-D245401|E540-30101086118-D245401,SALAK,E540-30101086118-D245401,E540-30101086118-D245401,Fuel & Lubricants,Fuel & Lubricants AWI 23-2,199759.800000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
